modeldate,candidate_name,entrance,exit,mean_pct
2020-01-11,Mike Gravel,2019-04-15,2019-08-07,0
2020-01-12,Mike Gravel,2019-04-15,2019-08-07,0
2020-01-13,Mike Gravel,2019-04-15,2019-08-07,0
2020-01-14,Mike Gravel,2019-04-15,2019-08-07,0
2020-01-15,Mike Gravel,2019-04-15,2019-08-07,0
2020-01-16,Mike Gravel,2019-04-15,2019-08-07,0
2020-01-17,Mike Gravel,2019-04-15,2019-08-07,0
2020-01-18,Mike Gravel,2019-04-15,2019-08-07,0
2020-01-19,Mike Gravel,2019-04-15,2019-08-07,0
2020-01-20,Mike Gravel,2019-04-15,2019-08-07,0
2020-01-21,Mike Gravel,2019-04-15,2019-08-07,0
2020-01-22,Mike Gravel,2019-04-15,2019-08-07,0
2020-01-23,Mike Gravel,2019-04-15,2019-08-07,0
2020-01-24,Mike Gravel,2019-04-15,2019-08-07,0
2020-01-25,Mike Gravel,2019-04-15,2019-08-07,0
2020-01-26,Mike Gravel,2019-04-15,2019-08-07,0
2020-01-27,Mike Gravel,2019-04-15,2019-08-07,0
2020-01-28,Mike Gravel,2019-04-15,2019-08-07,0
2020-01-29,Mike Gravel,2019-04-15,2019-08-07,0
2020-01-30,Mike Gravel,2019-04-15,2019-08-07,0
2020-01-31,Mike Gravel,2019-04-15,2019-08-07,0
2020-02-01,Mike Gravel,2019-04-15,2019-08-07,0
2020-02-02,Mike Gravel,2019-04-15,2019-08-07,0
2020-02-03,Mike Gravel,2019-04-15,2019-08-07,0
2020-02-04,Mike Gravel,2019-04-15,2019-08-07,0
2020-02-05,Mike Gravel,2019-04-15,2019-08-07,0
2020-02-06,Mike Gravel,2019-04-15,2019-08-07,0
2020-02-07,Mike Gravel,2019-04-15,2019-08-07,0
2020-02-08,Mike Gravel,2019-04-15,2019-08-07,0
2020-02-09,Mike Gravel,2019-04-15,2019-08-07,0
2020-02-10,Mike Gravel,2019-04-15,2019-08-07,0
2020-02-11,Mike Gravel,2019-04-15,2019-08-07,0
2020-02-12,Mike Gravel,2019-04-15,2019-08-07,0
2020-02-13,Mike Gravel,2019-04-15,2019-08-07,0
2020-02-14,Mike Gravel,2019-04-15,2019-08-07,0
2020-02-15,Mike Gravel,2019-04-15,2019-08-07,0
2020-02-16,Mike Gravel,2019-04-15,2019-08-07,0
2020-02-17,Mike Gravel,2019-04-15,2019-08-07,0
2020-02-18,Mike Gravel,2019-04-15,2019-08-07,0
2020-02-19,Mike Gravel,2019-04-15,2019-08-07,0
2020-02-20,Mike Gravel,2019-04-15,2019-08-07,0
2020-02-21,Mike Gravel,2019-04-15,2019-08-07,0
2020-02-22,Mike Gravel,2019-04-15,2019-08-07,0
2020-02-23,Mike Gravel,2019-04-15,2019-08-07,0
2019-03-01,Pete Buttigieg,2019-03-01,2020-02-23,0.30449935
2019-03-02,Pete Buttigieg,2019-03-01,2020-02-23,0.30812696
2019-03-03,Pete Buttigieg,2019-03-01,2020-02-23,0.30812696
2019-03-04,Pete Buttigieg,2019-03-01,2020-02-23,0.28072381
2019-03-05,Pete Buttigieg,2019-03-01,2020-02-23,0.19324286
2019-03-06,Pete Buttigieg,2019-03-01,2020-02-23,0.19324286
2019-03-07,Pete Buttigieg,2019-03-01,2020-02-23,0.19324286
2019-03-08,Pete Buttigieg,2019-03-01,2020-02-23,0.19324286
2019-03-09,Pete Buttigieg,2019-03-01,2020-02-23,0.19324286
2019-03-10,Pete Buttigieg,2019-03-01,2020-02-23,0.19282629
2019-03-11,Pete Buttigieg,2019-03-01,2020-02-23,0.61622161
2019-03-12,Pete Buttigieg,2019-03-01,2020-02-23,0.61622161
2019-03-13,Pete Buttigieg,2019-03-01,2020-02-23,0.61622161
2019-03-14,Pete Buttigieg,2019-03-01,2020-02-23,0.61622161
2019-03-15,Pete Buttigieg,2019-03-01,2020-02-23,0.61622161
2019-03-16,Pete Buttigieg,2019-03-01,2020-02-23,0.61622161
2019-03-17,Pete Buttigieg,2019-03-01,2020-02-23,0.61573053
2019-03-18,Pete Buttigieg,2019-03-01,2020-02-23,0.76203107
2019-03-19,Pete Buttigieg,2019-03-01,2020-02-23,1.3970125
2019-03-20,Pete Buttigieg,2019-03-01,2020-02-23,1.3970125
2019-03-21,Pete Buttigieg,2019-03-01,2020-02-23,1.2800151
2019-03-22,Pete Buttigieg,2019-03-01,2020-02-23,1.2800151
2019-03-23,Pete Buttigieg,2019-03-01,2020-02-23,1.2800151
2019-03-24,Pete Buttigieg,2019-03-01,2020-02-23,1.1967152
2019-03-25,Pete Buttigieg,2019-03-01,2020-02-23,1.5135684
2019-03-26,Pete Buttigieg,2019-03-01,2020-02-23,1.8891451
2019-03-27,Pete Buttigieg,2019-03-01,2020-02-23,2.0290894
2019-03-28,Pete Buttigieg,2019-03-01,2020-02-23,2.0309365
2019-03-29,Pete Buttigieg,2019-03-01,2020-02-23,2.0309365
2019-03-30,Pete Buttigieg,2019-03-01,2020-02-23,2.0309365
2019-03-31,Pete Buttigieg,2019-03-01,2020-02-23,2.0323473
2019-04-01,Pete Buttigieg,2019-03-01,2020-02-23,2.4061238
2019-04-02,Pete Buttigieg,2019-03-01,2020-02-23,2.4061238
2019-04-03,Pete Buttigieg,2019-03-01,2020-02-23,2.4061238
2019-04-04,Pete Buttigieg,2019-03-01,2020-02-23,2.4061238
2019-04-05,Pete Buttigieg,2019-03-01,2020-02-23,2.4010787
2019-04-06,Pete Buttigieg,2019-03-01,2020-02-23,2.4010787
2019-04-07,Pete Buttigieg,2019-03-01,2020-02-23,2.9236342
2019-04-08,Pete Buttigieg,2019-03-01,2020-02-23,3.2090573
2019-04-09,Pete Buttigieg,2019-03-01,2020-02-23,3.1771189
2019-04-10,Pete Buttigieg,2019-03-01,2020-02-23,3.2029987
2019-04-11,Pete Buttigieg,2019-03-01,2020-02-23,3.1947856
2019-04-12,Pete Buttigieg,2019-03-01,2020-02-23,3.1947856
2019-04-13,Pete Buttigieg,2019-03-01,2020-02-23,3.1947856
2019-04-14,Pete Buttigieg,2019-03-01,2020-02-23,3.1947856
2019-04-15,Pete Buttigieg,2019-03-01,2020-02-23,4.8177591
2019-04-16,Pete Buttigieg,2019-03-01,2020-02-23,6.7460294
2019-04-17,Pete Buttigieg,2019-03-01,2020-02-23,6.7460294
2019-04-18,Pete Buttigieg,2019-03-01,2020-02-23,6.7460294
2019-04-19,Pete Buttigieg,2019-03-01,2020-02-23,6.750129
2019-04-20,Pete Buttigieg,2019-03-01,2020-02-23,7.344699
2019-04-21,Pete Buttigieg,2019-03-01,2020-02-23,7.344699
2019-04-22,Pete Buttigieg,2019-03-01,2020-02-23,7.5954086
2019-04-23,Pete Buttigieg,2019-03-01,2020-02-23,7.594262
2019-04-24,Pete Buttigieg,2019-03-01,2020-02-23,7.5514859
2019-04-25,Pete Buttigieg,2019-03-01,2020-02-23,7.5514859
2019-04-26,Pete Buttigieg,2019-03-01,2020-02-23,7.622832
2019-04-27,Pete Buttigieg,2019-03-01,2020-02-23,7.622832
2019-04-28,Pete Buttigieg,2019-03-01,2020-02-23,7.622832
2019-04-29,Pete Buttigieg,2019-03-01,2020-02-23,7.7780244
2019-04-30,Pete Buttigieg,2019-03-01,2020-02-23,7.9261179
2019-05-01,Pete Buttigieg,2019-03-01,2020-02-23,8.0620384
2019-05-02,Pete Buttigieg,2019-03-01,2020-02-23,8.0651165
2019-05-03,Pete Buttigieg,2019-03-01,2020-02-23,8.0904553
2019-05-04,Pete Buttigieg,2019-03-01,2020-02-23,8.0904553
2019-05-05,Pete Buttigieg,2019-03-01,2020-02-23,8.4778929
2019-05-06,Pete Buttigieg,2019-03-01,2020-02-23,7.2736693
2019-05-07,Pete Buttigieg,2019-03-01,2020-02-23,7.2736693
2019-05-08,Pete Buttigieg,2019-03-01,2020-02-23,7.2741888
2019-05-09,Pete Buttigieg,2019-03-01,2020-02-23,7.2915571
2019-05-10,Pete Buttigieg,2019-03-01,2020-02-23,7.0308838
2019-05-11,Pete Buttigieg,2019-03-01,2020-02-23,7.0410453
2019-05-12,Pete Buttigieg,2019-03-01,2020-02-23,6.8292824
2019-05-13,Pete Buttigieg,2019-03-01,2020-02-23,6.8629109
2019-05-14,Pete Buttigieg,2019-03-01,2020-02-23,6.8629109
2019-05-15,Pete Buttigieg,2019-03-01,2020-02-23,6.5043427
2019-05-16,Pete Buttigieg,2019-03-01,2020-02-23,6.5043427
2019-05-17,Pete Buttigieg,2019-03-01,2020-02-23,6.5043427
2019-05-18,Pete Buttigieg,2019-03-01,2020-02-23,6.5043427
2019-05-19,Pete Buttigieg,2019-03-01,2020-02-23,6.4489327
2019-05-20,Pete Buttigieg,2019-03-01,2020-02-23,6.154115
2019-05-21,Pete Buttigieg,2019-03-01,2020-02-23,5.8920459
2019-05-22,Pete Buttigieg,2019-03-01,2020-02-23,5.9588853
2019-05-23,Pete Buttigieg,2019-03-01,2020-02-23,5.9588853
2019-05-24,Pete Buttigieg,2019-03-01,2020-02-23,5.9588853
2019-05-25,Pete Buttigieg,2019-03-01,2020-02-23,5.9588853
2019-05-26,Pete Buttigieg,2019-03-01,2020-02-23,5.4956113
2019-05-27,Pete Buttigieg,2019-03-01,2020-02-23,5.4965694
2019-05-28,Pete Buttigieg,2019-03-01,2020-02-23,5.4965694
2019-05-29,Pete Buttigieg,2019-03-01,2020-02-23,5.5372889
2019-05-30,Pete Buttigieg,2019-03-01,2020-02-23,5.5139453
2019-05-31,Pete Buttigieg,2019-03-01,2020-02-23,5.2147867
2019-06-01,Pete Buttigieg,2019-03-01,2020-02-23,5.1279976
2019-06-02,Pete Buttigieg,2019-03-01,2020-02-23,5.1279976
2019-06-03,Pete Buttigieg,2019-03-01,2020-02-23,5.2972785
2019-06-04,Pete Buttigieg,2019-03-01,2020-02-23,5.2511507
2019-06-05,Pete Buttigieg,2019-03-01,2020-02-23,5.6574929
2019-06-06,Pete Buttigieg,2019-03-01,2020-02-23,5.6338836
2019-06-07,Pete Buttigieg,2019-03-01,2020-02-23,5.649484
2019-06-08,Pete Buttigieg,2019-03-01,2020-02-23,5.649484
2019-06-09,Pete Buttigieg,2019-03-01,2020-02-23,5.649484
2019-06-10,Pete Buttigieg,2019-03-01,2020-02-23,5.6769021
2019-06-11,Pete Buttigieg,2019-03-01,2020-02-23,6.3679234
2019-06-12,Pete Buttigieg,2019-03-01,2020-02-23,6.2909806
2019-06-13,Pete Buttigieg,2019-03-01,2020-02-23,6.5089806
2019-06-14,Pete Buttigieg,2019-03-01,2020-02-23,6.5089806
2019-06-15,Pete Buttigieg,2019-03-01,2020-02-23,6.5174081
2019-06-16,Pete Buttigieg,2019-03-01,2020-02-23,6.5427213
2019-06-17,Pete Buttigieg,2019-03-01,2020-02-23,6.6506985
2019-06-18,Pete Buttigieg,2019-03-01,2020-02-23,6.5940651
2019-06-19,Pete Buttigieg,2019-03-01,2020-02-23,6.5613437
2019-06-20,Pete Buttigieg,2019-03-01,2020-02-23,6.5613437
2019-06-21,Pete Buttigieg,2019-03-01,2020-02-23,6.5597455
2019-06-22,Pete Buttigieg,2019-03-01,2020-02-23,6.7681414
2019-06-23,Pete Buttigieg,2019-03-01,2020-02-23,6.7681414
2019-06-24,Pete Buttigieg,2019-03-01,2020-02-23,7.150705
2019-06-25,Pete Buttigieg,2019-03-01,2020-02-23,6.7141561
2019-06-26,Pete Buttigieg,2019-03-01,2020-02-23,6.5001609
2019-06-27,Pete Buttigieg,2019-03-01,2020-02-23,6.7631686
2019-06-28,Pete Buttigieg,2019-03-01,2020-02-23,6.7219794
2019-06-29,Pete Buttigieg,2019-03-01,2020-02-23,6.7899387
2019-06-30,Pete Buttigieg,2019-03-01,2020-02-23,6.5569464
2019-07-01,Pete Buttigieg,2019-03-01,2020-02-23,6.3173479
2019-07-02,Pete Buttigieg,2019-03-01,2020-02-23,6.0207815
2019-07-03,Pete Buttigieg,2019-03-01,2020-02-23,5.9817155
2019-07-04,Pete Buttigieg,2019-03-01,2020-02-23,5.9817155
2019-07-05,Pete Buttigieg,2019-03-01,2020-02-23,5.94179
2019-07-06,Pete Buttigieg,2019-03-01,2020-02-23,5.94179
2019-07-07,Pete Buttigieg,2019-03-01,2020-02-23,5.94179
2019-07-08,Pete Buttigieg,2019-03-01,2020-02-23,5.8162398
2019-07-09,Pete Buttigieg,2019-03-01,2020-02-23,5.77634
2019-07-10,Pete Buttigieg,2019-03-01,2020-02-23,5.7501557
2019-07-11,Pete Buttigieg,2019-03-01,2020-02-23,5.7366906
2019-07-12,Pete Buttigieg,2019-03-01,2020-02-23,5.7444705
2019-07-13,Pete Buttigieg,2019-03-01,2020-02-23,5.7524093
2019-07-14,Pete Buttigieg,2019-03-01,2020-02-23,5.4790216
2019-07-15,Pete Buttigieg,2019-03-01,2020-02-23,5.3969792
2019-07-16,Pete Buttigieg,2019-03-01,2020-02-23,5.4077006
2019-07-17,Pete Buttigieg,2019-03-01,2020-02-23,5.4433139
2019-07-18,Pete Buttigieg,2019-03-01,2020-02-23,5.4424509
2019-07-19,Pete Buttigieg,2019-03-01,2020-02-23,5.4860018
2019-07-20,Pete Buttigieg,2019-03-01,2020-02-23,5.4860018
2019-07-21,Pete Buttigieg,2019-03-01,2020-02-23,5.4860018
2019-07-22,Pete Buttigieg,2019-03-01,2020-02-23,5.0690626
2019-07-23,Pete Buttigieg,2019-03-01,2020-02-23,5.0841985
2019-07-24,Pete Buttigieg,2019-03-01,2020-02-23,5.2188029
2019-07-25,Pete Buttigieg,2019-03-01,2020-02-23,5.2188029
2019-07-26,Pete Buttigieg,2019-03-01,2020-02-23,5.1667425
2019-07-27,Pete Buttigieg,2019-03-01,2020-02-23,5.2476062
2019-07-28,Pete Buttigieg,2019-03-01,2020-02-23,5.1194399
2019-07-29,Pete Buttigieg,2019-03-01,2020-02-23,5.2451956
2019-07-30,Pete Buttigieg,2019-03-01,2020-02-23,5.3080482
2019-07-31,Pete Buttigieg,2019-03-01,2020-02-23,5.2164094
2019-08-01,Pete Buttigieg,2019-03-01,2020-02-23,5.1799002
2019-08-02,Pete Buttigieg,2019-03-01,2020-02-23,5.0795624
2019-08-03,Pete Buttigieg,2019-03-01,2020-02-23,5.0812027
2019-08-04,Pete Buttigieg,2019-03-01,2020-02-23,5.0989257
2019-08-05,Pete Buttigieg,2019-03-01,2020-02-23,5.0395758
2019-08-06,Pete Buttigieg,2019-03-01,2020-02-23,5.46414
2019-08-07,Pete Buttigieg,2019-03-01,2020-02-23,5.4995929
2019-08-08,Pete Buttigieg,2019-03-01,2020-02-23,5.5015499
2019-08-09,Pete Buttigieg,2019-03-01,2020-02-23,5.5080099
2019-08-10,Pete Buttigieg,2019-03-01,2020-02-23,5.4841135
2019-08-11,Pete Buttigieg,2019-03-01,2020-02-23,5.4982692
2019-08-12,Pete Buttigieg,2019-03-01,2020-02-23,5.4937243
2019-08-13,Pete Buttigieg,2019-03-01,2020-02-23,5.4450828
2019-08-14,Pete Buttigieg,2019-03-01,2020-02-23,5.1925828
2019-08-15,Pete Buttigieg,2019-03-01,2020-02-23,5.1820137
2019-08-16,Pete Buttigieg,2019-03-01,2020-02-23,5.220071
2019-08-17,Pete Buttigieg,2019-03-01,2020-02-23,5.2208748
2019-08-18,Pete Buttigieg,2019-03-01,2020-02-23,5.222776
2019-08-19,Pete Buttigieg,2019-03-01,2020-02-23,5.2208564
2019-08-20,Pete Buttigieg,2019-03-01,2020-02-23,5.2539842
2019-08-21,Pete Buttigieg,2019-03-01,2020-02-23,5.252205
2019-08-22,Pete Buttigieg,2019-03-01,2020-02-23,5.1378645
2019-08-23,Pete Buttigieg,2019-03-01,2020-02-23,5.0891316
2019-08-24,Pete Buttigieg,2019-03-01,2020-02-23,4.9558972
2019-08-25,Pete Buttigieg,2019-03-01,2020-02-23,4.9503151
2019-08-26,Pete Buttigieg,2019-03-01,2020-02-23,5.1246901
2019-08-27,Pete Buttigieg,2019-03-01,2020-02-23,4.9710662
2019-08-28,Pete Buttigieg,2019-03-01,2020-02-23,4.9304439
2019-08-29,Pete Buttigieg,2019-03-01,2020-02-23,4.9322556
2019-08-30,Pete Buttigieg,2019-03-01,2020-02-23,4.8370807
2019-08-31,Pete Buttigieg,2019-03-01,2020-02-23,4.8404311
2019-09-01,Pete Buttigieg,2019-03-01,2020-02-23,4.8363084
2019-09-02,Pete Buttigieg,2019-03-01,2020-02-23,4.8368454
2019-09-03,Pete Buttigieg,2019-03-01,2020-02-23,4.8739128
2019-09-04,Pete Buttigieg,2019-03-01,2020-02-23,4.8968864
2019-09-05,Pete Buttigieg,2019-03-01,2020-02-23,4.8861279
2019-09-06,Pete Buttigieg,2019-03-01,2020-02-23,4.8855496
2019-09-07,Pete Buttigieg,2019-03-01,2020-02-23,4.9018755
2019-09-08,Pete Buttigieg,2019-03-01,2020-02-23,4.9235329
2019-09-09,Pete Buttigieg,2019-03-01,2020-02-23,4.9355878
2019-09-10,Pete Buttigieg,2019-03-01,2020-02-23,5.0791263
2019-09-11,Pete Buttigieg,2019-03-01,2020-02-23,5.1063306
2019-09-12,Pete Buttigieg,2019-03-01,2020-02-23,5.0280057
2019-09-13,Pete Buttigieg,2019-03-01,2020-02-23,5.0772587
2019-09-14,Pete Buttigieg,2019-03-01,2020-02-23,5.0773003
2019-09-15,Pete Buttigieg,2019-03-01,2020-02-23,5.0773003
2019-09-16,Pete Buttigieg,2019-03-01,2020-02-23,5.1338689
2019-09-17,Pete Buttigieg,2019-03-01,2020-02-23,5.1446762
2019-09-18,Pete Buttigieg,2019-03-01,2020-02-23,5.325188
2019-09-19,Pete Buttigieg,2019-03-01,2020-02-23,5.3961245
2019-09-20,Pete Buttigieg,2019-03-01,2020-02-23,5.4134642
2019-09-21,Pete Buttigieg,2019-03-01,2020-02-23,5.2739761
2019-09-22,Pete Buttigieg,2019-03-01,2020-02-23,5.321847
2019-09-23,Pete Buttigieg,2019-03-01,2020-02-23,5.2786798
2019-09-24,Pete Buttigieg,2019-03-01,2020-02-23,5.4520331
2019-09-25,Pete Buttigieg,2019-03-01,2020-02-23,5.4428956
2019-09-26,Pete Buttigieg,2019-03-01,2020-02-23,5.4860796
2019-09-27,Pete Buttigieg,2019-03-01,2020-02-23,5.4558777
2019-09-28,Pete Buttigieg,2019-03-01,2020-02-23,5.4558777
2019-09-29,Pete Buttigieg,2019-03-01,2020-02-23,5.4530294
2019-09-30,Pete Buttigieg,2019-03-01,2020-02-23,5.4391218
2019-10-01,Pete Buttigieg,2019-03-01,2020-02-23,5.3967636
2019-10-02,Pete Buttigieg,2019-03-01,2020-02-23,5.4391996
2019-10-03,Pete Buttigieg,2019-03-01,2020-02-23,5.4247529
2019-10-04,Pete Buttigieg,2019-03-01,2020-02-23,5.5034544
2019-10-05,Pete Buttigieg,2019-03-01,2020-02-23,5.4956366
2019-10-06,Pete Buttigieg,2019-03-01,2020-02-23,5.4956366
2019-10-07,Pete Buttigieg,2019-03-01,2020-02-23,5.5357554
2019-10-08,Pete Buttigieg,2019-03-01,2020-02-23,5.439123
2019-10-09,Pete Buttigieg,2019-03-01,2020-02-23,5.3114176
2019-10-10,Pete Buttigieg,2019-03-01,2020-02-23,5.3534111
2019-10-11,Pete Buttigieg,2019-03-01,2020-02-23,5.3846043
2019-10-12,Pete Buttigieg,2019-03-01,2020-02-23,5.3621632
2019-10-13,Pete Buttigieg,2019-03-01,2020-02-23,5.3621632
2019-10-14,Pete Buttigieg,2019-03-01,2020-02-23,5.4547454
2019-10-15,Pete Buttigieg,2019-03-01,2020-02-23,5.4604189
2019-10-16,Pete Buttigieg,2019-03-01,2020-02-23,5.3345946
2019-10-17,Pete Buttigieg,2019-03-01,2020-02-23,5.1653485
2019-10-18,Pete Buttigieg,2019-03-01,2020-02-23,5.341844
2019-10-19,Pete Buttigieg,2019-03-01,2020-02-23,5.3495057
2019-10-20,Pete Buttigieg,2019-03-01,2020-02-23,5.3495057
2019-10-21,Pete Buttigieg,2019-03-01,2020-02-23,5.4617006
2019-10-22,Pete Buttigieg,2019-03-01,2020-02-23,5.9220178
2019-10-23,Pete Buttigieg,2019-03-01,2020-02-23,5.8706415
2019-10-24,Pete Buttigieg,2019-03-01,2020-02-23,5.8686611
2019-10-25,Pete Buttigieg,2019-03-01,2020-02-23,5.8686611
2019-10-26,Pete Buttigieg,2019-03-01,2020-02-23,5.8900264
2019-10-27,Pete Buttigieg,2019-03-01,2020-02-23,6.1789214
2019-10-28,Pete Buttigieg,2019-03-01,2020-02-23,6.2965468
2019-10-29,Pete Buttigieg,2019-03-01,2020-02-23,6.2906079
2019-10-30,Pete Buttigieg,2019-03-01,2020-02-23,6.3617178
2019-10-31,Pete Buttigieg,2019-03-01,2020-02-23,6.5529565
2019-11-01,Pete Buttigieg,2019-03-01,2020-02-23,6.5401998
2019-11-02,Pete Buttigieg,2019-03-01,2020-02-23,6.5401998
2019-11-03,Pete Buttigieg,2019-03-01,2020-02-23,6.6567679
2019-11-04,Pete Buttigieg,2019-03-01,2020-02-23,6.9152606
2019-11-05,Pete Buttigieg,2019-03-01,2020-02-23,6.9615722
2019-11-06,Pete Buttigieg,2019-03-01,2020-02-23,6.9958605
2019-11-07,Pete Buttigieg,2019-03-01,2020-02-23,6.9958605
2019-11-08,Pete Buttigieg,2019-03-01,2020-02-23,6.9977586
2019-11-09,Pete Buttigieg,2019-03-01,2020-02-23,6.9961337
2019-11-10,Pete Buttigieg,2019-03-01,2020-02-23,6.9961337
2019-11-11,Pete Buttigieg,2019-03-01,2020-02-23,7.2840137
2019-11-12,Pete Buttigieg,2019-03-01,2020-02-23,7.2835634
2019-11-13,Pete Buttigieg,2019-03-01,2020-02-23,7.4007326
2019-11-14,Pete Buttigieg,2019-03-01,2020-02-23,7.3691332
2019-11-15,Pete Buttigieg,2019-03-01,2020-02-23,7.4305849
2019-11-16,Pete Buttigieg,2019-03-01,2020-02-23,7.4305849
2019-11-17,Pete Buttigieg,2019-03-01,2020-02-23,7.4305849
2019-11-18,Pete Buttigieg,2019-03-01,2020-02-23,7.6494273
2019-11-19,Pete Buttigieg,2019-03-01,2020-02-23,7.5736694
2019-11-20,Pete Buttigieg,2019-03-01,2020-02-23,7.6234412
2019-11-21,Pete Buttigieg,2019-03-01,2020-02-23,7.7023113
2019-11-22,Pete Buttigieg,2019-03-01,2020-02-23,8.3883842
2019-11-23,Pete Buttigieg,2019-03-01,2020-02-23,8.3730684
2019-11-24,Pete Buttigieg,2019-03-01,2020-02-23,8.3730684
2019-11-25,Pete Buttigieg,2019-03-01,2020-02-23,8.6800016
2019-11-26,Pete Buttigieg,2019-03-01,2020-02-23,9.3080029
2019-11-27,Pete Buttigieg,2019-03-01,2020-02-23,9.4230652
2019-11-28,Pete Buttigieg,2019-03-01,2020-02-23,9.4290851
2019-11-29,Pete Buttigieg,2019-03-01,2020-02-23,9.4290851
2019-11-30,Pete Buttigieg,2019-03-01,2020-02-23,9.6493408
2019-12-01,Pete Buttigieg,2019-03-01,2020-02-23,9.649341
2019-12-02,Pete Buttigieg,2019-03-01,2020-02-23,9.710856
2019-12-03,Pete Buttigieg,2019-03-01,2020-02-23,9.708258
2019-12-04,Pete Buttigieg,2019-03-01,2020-02-23,9.901129
2019-12-05,Pete Buttigieg,2019-03-01,2020-02-23,9.839237
2019-12-06,Pete Buttigieg,2019-03-01,2020-02-23,9.839237
2019-12-07,Pete Buttigieg,2019-03-01,2020-02-23,9.839237
2019-12-08,Pete Buttigieg,2019-03-01,2020-02-23,9.839237
2019-12-09,Pete Buttigieg,2019-03-01,2020-02-23,9.663598
2019-12-10,Pete Buttigieg,2019-03-01,2020-02-23,9.551038
2019-12-11,Pete Buttigieg,2019-03-01,2020-02-23,9.58983
2019-12-12,Pete Buttigieg,2019-03-01,2020-02-23,9.588433
2019-12-13,Pete Buttigieg,2019-03-01,2020-02-23,9.588433
2019-12-14,Pete Buttigieg,2019-03-01,2020-02-23,9.588433
2019-12-15,Pete Buttigieg,2019-03-01,2020-02-23,9.393788
2019-12-16,Pete Buttigieg,2019-03-01,2020-02-23,9.437268
2019-12-17,Pete Buttigieg,2019-03-01,2020-02-23,9.313128
2019-12-18,Pete Buttigieg,2019-03-01,2020-02-23,8.90265
2019-12-19,Pete Buttigieg,2019-03-01,2020-02-23,8.844557
2019-12-20,Pete Buttigieg,2019-03-01,2020-02-23,8.783145
2019-12-21,Pete Buttigieg,2019-03-01,2020-02-23,8.783145
2019-12-22,Pete Buttigieg,2019-03-01,2020-02-23,8.783145
2019-12-23,Pete Buttigieg,2019-03-01,2020-02-23,8.248374
2019-12-24,Pete Buttigieg,2019-03-01,2020-02-23,8.248374
2019-12-25,Pete Buttigieg,2019-03-01,2020-02-23,7.969947
2019-12-26,Pete Buttigieg,2019-03-01,2020-02-23,7.969947
2019-12-27,Pete Buttigieg,2019-03-01,2020-02-23,7.969947
2019-12-28,Pete Buttigieg,2019-03-01,2020-02-23,7.969947
2019-12-29,Pete Buttigieg,2019-03-01,2020-02-23,7.969947
2019-12-30,Pete Buttigieg,2019-03-01,2020-02-23,7.473978
2019-12-31,Pete Buttigieg,2019-03-01,2020-02-23,7.473978
2020-01-01,Pete Buttigieg,2019-03-01,2020-02-23,7.504278
2020-01-02,Pete Buttigieg,2019-03-01,2020-02-23,7.504278
2020-01-03,Pete Buttigieg,2019-03-01,2020-02-23,7.6843477
2020-01-04,Pete Buttigieg,2019-03-01,2020-02-23,7.6843477
2020-01-05,Pete Buttigieg,2019-03-01,2020-02-23,7.6843477
2020-01-06,Pete Buttigieg,2019-03-01,2020-02-23,7.653613
2020-01-07,Pete Buttigieg,2019-03-01,2020-02-23,7.38581
2020-01-08,Pete Buttigieg,2019-03-01,2020-02-23,7.1713098
2020-01-09,Pete Buttigieg,2019-03-01,2020-02-23,7.08425
2020-01-10,Pete Buttigieg,2019-03-01,2020-02-23,7.335469
2020-01-11,Pete Buttigieg,2019-03-01,2020-02-23,7.335469
2020-01-12,Pete Buttigieg,2019-03-01,2020-02-23,7.335469
2020-01-13,Pete Buttigieg,2019-03-01,2020-02-23,7.375309
2020-01-14,Pete Buttigieg,2019-03-01,2020-02-23,7.164214
2020-01-15,Pete Buttigieg,2019-03-01,2020-02-23,7.141199
2020-01-16,Pete Buttigieg,2019-03-01,2020-02-23,6.780482
2020-01-17,Pete Buttigieg,2019-03-01,2020-02-23,7.256814
2020-01-18,Pete Buttigieg,2019-03-01,2020-02-23,7.256814
2020-01-19,Pete Buttigieg,2019-03-01,2020-02-23,7.256364
2020-01-20,Pete Buttigieg,2019-03-01,2020-02-23,7.259856
2020-01-21,Pete Buttigieg,2019-03-01,2020-02-23,7.264181
2020-01-22,Pete Buttigieg,2019-03-01,2020-02-23,7.557394
2020-01-23,Pete Buttigieg,2019-03-01,2020-02-23,7.319016
2020-01-24,Pete Buttigieg,2019-03-01,2020-02-23,7.338973
2020-01-25,Pete Buttigieg,2019-03-01,2020-02-23,7.337657
2020-01-26,Pete Buttigieg,2019-03-01,2020-02-23,7.205718
2020-01-27,Pete Buttigieg,2019-03-01,2020-02-23,7.232209
2020-01-28,Pete Buttigieg,2019-03-01,2020-02-23,7.126673
2020-01-29,Pete Buttigieg,2019-03-01,2020-02-23,6.998463
2020-01-30,Pete Buttigieg,2019-03-01,2020-02-23,6.696079
2020-01-31,Pete Buttigieg,2019-03-01,2020-02-23,6.903065
2020-02-01,Pete Buttigieg,2019-03-01,2020-02-23,6.901916
2020-02-02,Pete Buttigieg,2019-03-01,2020-02-23,6.898744
2020-02-03,Pete Buttigieg,2019-03-01,2020-02-23,7.012091
2020-02-04,Pete Buttigieg,2019-03-01,2020-02-23,6.939208
2020-02-05,Pete Buttigieg,2019-03-01,2020-02-23,6.972744
2020-02-06,Pete Buttigieg,2019-03-01,2020-02-23,8.359316
